43.16367738282242,-77.608435133528
43.163621279832455,-77.60853828907625
43.162410117536524,-77.6107713844268
43.162261421877936,-77.61102532240805
43.1621252478321,-77.61124744315237
43.16182705600029,-77.6116838150221
43.16151962498354,-77.6121067506814
43.16038543262266,-77.6136758375722
43.159949904803014,-77.61428209095058
43.159718604616614,-77.61460419350689
43.15954077270929,-77.61487974544139
43.15933778134239,-77.61521596650013
43.15867328793802,-77.61635262141155
43.15776344053332,-77.61790519126845
43.15761535384147,-77.61816330088236
43.157440450349526,-77.61848360486441
43.15726815124467,-77.61882775592775
43.15701739934918,-77.61937345705812
43.15683341998444,-77.61981463650389
43.1566986634715,-77.62018633683677
43.15659110764397,-77.6205104941114
43.15651888108525,-77.62075461797471
43.15644323681115,-77.621037829239
43.156374492397916,-77.62133424898404
43.15631771111599,-77.62163117983188
43.15627544046829,-77.6219156939293
43.15622660937903,-77.62227814895358
43.156188925806944,-77.62264132643587
43.15617066230322,-77.62305674469393
43.15616692784172,-77.62342752416623
43.156166351467725,-77.62376264856593
43.156170947290896,-77.62439415552348
43.15617175039443,-77.6247749684731
43.156161335946024,-77.62512270843388
43.15614721338942,-77.6254279806999
43.15611486596188,-77.62579753386913
43.15607411638282,-77.62612122018183
43.155705503094985,-77.62837359757945
43.15555104164385,-77.62928779329867
43.155173355019386,-77.63151698969524
43.154597363776936,-77.6348047969186
43.154042835716396,-77.63808707055294
43.153842189801324,-77.63924335465548
43.1538062313255,-77.63944756115907
43.15345561929469,-77.64143945284734
43.15306914459999,-77.64362568856794
43.15260280250326,-77.64627701472097
43.15231490849154,-77.64790787815637
43.15205216508929,-77.64927613987533
43.15181876528872,-77.65045380754151
43.15161429898256,-77.65156753790258
43.151441127163025,-77.65256221697265
43.15118097815133,-77.65403742122224
43.1502799051451,-77.65916927983999
43.149896987298554,-77.66132740466826
43.149502772994495,-77.66358991075454
43.149316336399636,-77.6646392839501
43.14875038220002,-77.66786516514384
43.14818001208926,-77.67106804375871
43.1476060772066,-77.67431940418363
43.14703114883764,-77.67761308521843
43.14528018771078,-77.68756073215114
43.14472395861873,-77.69074763296321
43.14439483380532,-77.69258444674236
43.14429921939666,-77.69310396040287
43.144196187052714,-77.69363630387464
43.144096486643924,-77.6941264917424
43.14395498361875,-77.69477039202752
43.14375339883608,-77.69564048584031
43.14355813355846,-77.69644850877003
43.14334900699427,-77.69723316832989
43.14319351574467,-77.69776318821275
43.14302001631576,-77.69835414057063
43.14285287875889,-77.6988738050311
43.14263773101615,-77.69950853640864
43.142422594388286,-77.70014646085254
43.14226908613751,-77.70059195479624
43.14212361648709,-77.70100201877537
43.14126329469203,-77.70333245229844
43.14004960044151,-77.7067014655936
43.13888490842492,-77.70990971897464
43.13783175622694,-77.71282671495445
43.136888464588075,-77.71543310665942
43.13604957561481,-77.7177510572714
43.13492518026674,-77.7208534707812
43.133777737475434,-77.72401646552598
43.13273166471287,-77.7269235801084
43.130388045510806,-77.73338341205563
43.12924028145011,-77.73654912184868
43.125673884985765,-77.74638496919269
43.125418948318774,-77.7470945281937
43.12281698684647,-77.75426647297574
43.12145798531392,-77.7580279052284
43.11986203215547,-77.7624572515884
43.11867971989054,-77.76573745782378
43.117472619389474,-77.76905206386611
43.116273088992926,-77.77234758514197
43.11506540714923,-77.77567825230834
43.11390892338106,-77.77885821386633
43.11270583473739,-77.78219215197655
43.11227671025049,-77.78337909780967
43.11196541680987,-77.78422675969593
43.11167317592784,-77.78507195929193
43.11132281543819,-77.78615514967517
43.11102176919825,-77.78716891724115
43.11089942725495,-77.78759264600342
43.110805409376056,-77.78793298276138
43.110451180278666,-77.7892696264046
43.110218336133464,-77.79022157517706
43.11010393205457,-77.79071066567468
43.10998905244063,-77.79121915039204
43.10973678622023,-77.79247903906396
43.10965247057736,-77.79290447867072
43.10915856070333,-77.79566532994725
43.108605284241285,-77.79880722733877
43.108248596213194,-77.80081992861854
43.10812414127207,-77.80152629095383
43.10803339594303,-77.80211719552693
43.10795854001321,-77.80264381371562
43.107898542113674,-77.80314825115975
43.10783447838554,-77.80381840644904
43.10779747401196,-77.80425888222906
43.10775640281628,-77.80486507597611
43.10773179149398,-77.80535810027065
43.107714741280674,-77.80588415906031
43.10770254603315,-77.80638106833116
43.107679873298764,-77.80798303404973
43.107671877999614,-77.8085028697305
43.1076304675316,-77.81134936139941
43.107579503665164,-77.81467984976275
43.107538450171624,-77.81760426162855
43.107501164497016,-77.82037289294462
43.107472307449996,-77.8223159549862
43.10743066739054,-77.82535093054612
43.10740817151301,-77.82664725804896
43.10737389467515,-77.82907437783376
43.10729291134486,-77.83394069216897
43.1072129562972,-77.83853962954116
43.10719525343301,-77.83902054258321
43.107146689429925,-77.83982310718535
43.10708451643896,-77.84060058547368
43.10699963496992,-77.84142567554434
43.106893185086264,-77.84225971868685
43.10676871246265,-77.84309771683284
43.106635350808475,-77.84386205751768
43.10649164186306,-77.84461141440418
43.106318600804265,-77.84538865566621
43.106143626683895,-77.84610226950488
43.10595495408911,-77.84680172626744
43.105720793527595,-77.84758484425879
43.10551031798195,-77.84824469336372
43.10533001728281,-77.84878108525234
43.105038614451544,-77.84957713707873
43.104760335355564,-77.8502763423301
